id,label
372,0.09003517776727676
373,0.9810652136802673
374,0.09011117368936539
375,0.9354683756828308
376,0.04448053613305092
377,0.9029240608215332
378,0.02076384797692299
379,0.677963376045227
380,0.47997912764549255
381,0.8871588706970215
382,0.08876249939203262
383,0.8955621719360352
384,0.9408866763114929
385,0.8800273537635803
386,0.0189420934766531
387,0.05376061424612999
388,0.02822006866335869
389,0.228704035282135
390,0.05850572511553764
391,0.04594673216342926
392,0.037694238126277924
393,0.727032482624054
394,0.8212125897407532
395,0.7039230465888977
396,0.2812459170818329
397,0.9847432374954224
398,0.17860929667949677
399,0.9781357049942017
400,0.834383487701416
401,0.7411415576934814
402,0.02884412556886673
403,0.6197030544281006
404,0.10840966552495956
405,0.7683361172676086
406,0.8789030909538269
407,0.5219337344169617
408,0.2958998680114746
409,0.22655554115772247
410,0.000239770975895226
411,0.9174836277961731
412,0.9907236695289612
413,0.999051034450531
414,0.24872170388698578
415,0.12426207959651947
416,0.00272878585383296
417,0.6044026613235474
418,0.9989148378372192
419,0.5040417909622192
420,0.9760328531265259
421,0.8910877108573914
422,0.9705896377563477
423,0.9894744157791138
424,0.418230265378952
425,0.8793484568595886
426,0.5754669308662415
427,0.90096116065979
428,0.015388645231723785
429,0.8828532099723816
430,0.8586826920509338
431,0.6000744104385376
432,0.2142833173274994
433,0.9854297637939453
434,0.8451089262962341
435,0.9385502338409424
436,0.00614600395783782
437,0.10278072208166122
438,0.3281986117362976
439,0.9615197777748108
440,0.7865183353424072
441,0.0019464448560029268
442,0.4795633852481842
443,0.6624828577041626
444,0.32940787076950073
445,0.6203032732009888
446,0.6421827077865601
447,0.00015752606850583106
448,0.042432088404893875
449,0.02529303729534149
450,0.985965371131897
451,0.41550227999687195
452,0.07603722810745239
453,0.7914854884147644
454,0.0057965414598584175
455,0.14331568777561188
456,0.16316162049770355
457,0.7696189284324646
458,0.1926296055316925
459,0.9020599126815796
460,0.81234210729599
461,0.29362228512763977
462,0.014334006235003471
463,0.8955316543579102
464,0.0441267304122448
465,0.06169363856315613
466,0.9939424395561218
467,0.985420286655426
468,0.0005178062128834426
469,0.7761457562446594
470,0.901054859161377
471,0.15877161920070648
472,0.16552680730819702
473,0.8988956809043884
474,0.8769357800483704
475,0.9703283309936523
476,0.0005343046505004168
477,0.03359973058104515
478,0.061117008328437805
479,0.21709249913692474
480,0.07392483949661255
481,0.9444668292999268
482,0.822561502456665
483,0.9180752635002136
484,0.5831356048583984
485,0.9856283664703369
486,0.9708583354949951
487,0.33395856618881226
488,0.03782372549176216
489,0.8086965680122375
490,0.9963033199310303
491,0.9412550330162048
492,0.46844902634620667
493,0.19834314286708832
494,0.0028415084816515446
495,0.6952065825462341
496,0.4628530740737915
497,0.42448437213897705
498,0.9006965160369873
499,0.9117651581764221
500,0.010636095888912678
501,0.9356692433357239
502,0.0028515716549009085
503,0.9735950827598572
504,0.6217756867408752
505,0.01100850384682417
506,0.04186514765024185
507,0.9991670846939087
508,0.9178029894828796
509,0.6739112734794617
510,0.5383239984512329
511,0.8133535385131836
512,0.17561455070972443
513,0.43703073263168335
514,0.3909214437007904
515,0.8220139741897583
516,0.9937232136726379
517,0.9985952973365784
518,0.5051802396774292
519,0.2364148497581482
520,0.17442059516906738
521,0.46703675389289856
522,0.00030098974821157753
523,0.9773241877555847
524,0.012834969907999039
525,0.06935889273881912
526,0.09286599606275558
527,0.6488204002380371
528,0.8587218523025513
529,0.02123851142823696
530,0.036021266132593155
531,0.2884206771850586
532,0.07621660083532333
533,0.10690120607614517
534,0.7461416721343994
535,0.49624502658843994
536,0.5007824897766113
537,0.02134876884520054
538,0.004343647975474596
539,0.08694823831319809
540,0.9989402890205383
541,0.017224179580807686
542,0.6441325545310974
543,0.5384583473205566
544,0.7330866456031799
545,0.9797487854957581
546,0.07590831816196442
547,0.9818326234817505
548,0.21595297753810883
549,0.38154593110084534
550,0.07250130921602249
551,0.36569517850875854
552,0.8083575963973999
553,0.49184319376945496
554,0.36129525303840637
555,0.8743385672569275
556,0.03248175233602524
557,0.9746621251106262
558,0.4749930500984192
559,0.9932472705841064
560,0.9851269125938416
561,0.44125932455062866
562,0.003009011270478368
563,0.021216044202446938
564,0.0026055211201310158
565,0.9435060024261475
566,0.023384466767311096
567,0.05119308456778526
568,0.3232482671737671
569,0.7107366919517517
570,0.13865472376346588
571,0.5926110744476318
572,0.952519416809082
573,0.588313102722168
574,0.5095146298408508
575,0.04898453876376152
576,0.7919450998306274
577,0.004755696281790733
578,0.002739460440352559
579,2.414848677290138e-05
580,0.7753104567527771
581,0.9704381227493286
582,0.3096490204334259
583,0.00146311498247087
584,0.025778697803616524
585,0.8516754508018494
586,0.4721192717552185
587,0.0017933419439941645
588,0.40394899249076843
589,0.22176244854927063
590,0.9091424345970154
591,0.9992761015892029
592,0.15858697891235352
593,0.907447874546051
594,0.8911636471748352
595,0.44073623418807983
596,0.6582256555557251
597,0.39139896631240845
598,0.8950428366661072
599,6.281008973019198e-05
600,0.7852169275283813
601,0.0865338072180748
602,0.07498382776975632
603,0.21143987774848938
604,0.23190435767173767
605,0.059293124824762344
606,0.30609768629074097
607,0.6540783047676086
608,0.4487234950065613
609,0.6099758744239807
610,0.7746487855911255
611,0.5065450668334961
612,0.9588059782981873
613,0.01321445032954216
614,0.032226912677288055
615,0.1639915406703949
616,0.435955286026001
617,0.6894062161445618
618,0.037297818809747696
619,0.0418836884200573
620,0.9408013224601746
621,0.002069495152682066
622,0.0007074882742017508
623,0.0007520111976191401
624,0.09058088064193726
625,0.39987438917160034
626,0.987810492515564
627,0.18730705976486206
628,5.153629172127694e-05
629,0.8491528034210205
630,0.9966591596603394
631,0.5919656753540039
632,0.8256779313087463
633,0.97076416015625
634,0.00031608325662091374
635,0.3595871329307556
636,0.5249428749084473
637,0.8835364580154419
638,5.274868271953892e-06
639,0.27007147669792175
640,0.0659279003739357
641,0.5948832035064697
642,0.01868356764316559
643,0.9827455878257751
644,0.5540826320648193
645,0.1292053759098053
646,0.24348688125610352
647,0.2475631833076477
648,0.37550345063209534
649,0.6961749196052551
650,0.9261038303375244
651,0.4715295732021332
652,0.9940696954727173
653,0.22384583950042725
654,0.6535877585411072
655,0.7328253388404846
656,0.8718003034591675
657,0.9738852977752686
658,0.9016210436820984
659,0.1069910079240799
660,0.00393719645217061
661,0.9972512125968933
662,0.00709672411903739
663,0.3233254551887512
664,0.23751787841320038
665,0.5662219524383545
666,0.19826625287532806
667,0.9335293769836426
668,0.8516615033149719
669,0.7470216751098633
670,0.9689926505088806
671,5.284811413730495e-05
672,0.2975579798221588
673,0.03846662864089012
674,0.023546742275357246
675,0.09430132806301117
676,0.5019768476486206
677,0.09352581202983856
678,0.032555077224969864
679,0.5744727253913879
680,0.32483285665512085
681,0.8391587138175964
682,0.03735841065645218
683,0.10118640214204788
684,0.6025205254554749
685,0.7476611137390137
686,0.9410927295684814
687,0.2386723905801773
688,0.9249870777130127
689,0.03305039182305336
690,0.19205491244792938
691,0.8428731560707092
692,0.11035534739494324
693,0.13504891097545624
694,0.4692216217517853
695,0.936465322971344
696,0.10711044818162918
697,0.21261778473854065
698,0.0049158488400280476
699,0.0007026898674666882
700,0.4554816782474518
701,0.3066209554672241
702,0.1396498680114746
703,0.08624229580163956
704,0.36130160093307495
705,0.9151589870452881
706,0.91875821352005
707,0.8681753277778625
708,0.9864931702613831
709,0.9583079218864441
710,0.897386372089386
711,0.17011012136936188
712,0.8991419672966003
713,0.900329053401947
714,0.004508797079324722
715,0.9890991449356079
716,0.6692389845848083
717,0.4620577096939087
718,0.9989707469940186
719,0.9463348388671875
720,0.0002174081892007962
721,0.39299702644348145
722,0.023140883073210716
723,0.4890340566635132
724,0.6261993646621704
725,0.9255371689796448
726,0.002637159079313278
727,0.9831563830375671
728,0.02062993310391903
729,0.00664312019944191
730,0.8955414295196533
731,0.7983009815216064
732,0.934826672077179
733,0.04522166773676872
734,0.2865355312824249
735,0.9432670474052429
736,0.5066074728965759
737,0.00019201701798010617
738,0.9663709402084351
739,0.02470584027469158
740,0.19171032309532166
741,0.03508689999580383
742,0.7858266234397888
743,0.09684208780527115
744,0.5183985233306885
745,0.9685339331626892
746,0.8848027586936951
747,0.9547827839851379
748,0.2932804226875305
749,0.20987612009048462
750,0.9972791075706482
751,0.4974672496318817
752,0.9299681186676025
753,0.06668355315923691
754,0.034468092024326324
755,0.0005071891355328262
756,0.2967139780521393
757,0.825324296951294
758,0.31413573026657104
759,0.2045270800590515
760,0.42088690400123596
761,0.6326426863670349
762,0.10902126878499985
763,0.9446478486061096
764,0.20601502060890198
765,0.9927296042442322
766,0.9850113987922668
767,0.5653366446495056
768,0.46764302253723145
769,0.945131778717041
770,0.6121030449867249
771,0.054566387087106705
772,0.6569271087646484
773,0.1573997288942337
774,0.3435775935649872
775,0.888525664806366
776,0.41800907254219055
777,0.890221118927002
778,0.07021428644657135
779,0.36659103631973267
780,0.2022392749786377
781,0.37674739956855774
782,0.3996826410293579
783,0.9510161280632019
784,0.7756896615028381
785,0.006769613362848759
786,0.8974934220314026
787,0.009596523828804493
788,0.7913042306900024
789,0.47725608944892883
790,0.6122533082962036
791,0.9107327461242676
792,0.9983755350112915
793,0.9069225192070007
794,0.8624319434165955
795,0.5043057203292847
796,0.07003398984670639
797,0.7277742028236389
798,0.7191178798675537
799,0.002515784464776516
800,0.5315449833869934
801,0.0965251624584198
802,0.021756131201982498
803,0.3235108554363251
804,0.001220863894559443
805,0.37078699469566345
806,0.9490007758140564
807,0.9727463126182556
808,0.17355145514011383
809,0.9302722215652466
810,0.36001789569854736
811,0.006301763467490673
812,0.8991275429725647
813,0.797748863697052
814,0.9338223338127136
815,0.8833556175231934
816,0.9200990200042725
817,0.641502857208252
818,0.7649726867675781
819,0.0878000259399414
820,0.16361498832702637
821,0.9824035167694092
822,0.08767044544219971
823,0.9972096085548401
824,0.004932257812470198
825,0.03941194340586662
826,0.9899091720581055
827,5.867334402864799e-05
828,0.9973273277282715
829,0.3102724552154541
830,0.0142137436196208
831,0.020516691729426384
832,0.8746936917304993
833,0.9958370923995972
834,0.5687426328659058
835,0.9991555213928223
836,0.0002908363821916282
837,0.37717723846435547
838,0.010059076361358166
839,0.5526735186576843
840,0.41747328639030457
841,0.16334262490272522
842,0.7055803537368774
843,0.3748573958873749
844,0.6680952906608582
845,0.678152859210968
846,0.712303102016449
847,0.7057482600212097
848,0.9366567730903625
849,0.015534603968262672
850,0.6890972256660461
851,0.9023746252059937
852,0.40803730487823486
853,0.8932209014892578
854,0.7410018444061279
855,0.0003998843894805759
856,0.00023075257195159793
857,0.8979260325431824
858,0.5719113349914551
859,0.008095682598650455
860,0.17364370822906494
861,0.9815658330917358
862,0.9781692028045654
863,0.5026918649673462
864,0.6658221483230591
865,0.7675429582595825
866,0.9333634972572327
867,0.4619891345500946
868,0.10171130299568176
869,0.35730722546577454
870,0.9964956641197205
871,0.9736573100090027
872,0.23194999992847443
873,0.8067717552185059
874,0.9175966382026672
875,0.567241370677948
876,0.9955962300300598
877,0.05094238743185997
878,0.9366264343261719
879,0.08605613559484482
880,0.41627639532089233
881,0.10269759595394135
882,0.9971979856491089
883,0.8847380876541138
884,0.9597464203834534
885,0.5210814476013184
886,0.7166936993598938
887,0.8705893158912659
888,0.0488564632833004
889,0.007663220167160034
890,0.45839279890060425
891,0.46246495842933655
892,0.4392365515232086
893,0.9929049611091614
894,0.13513034582138062
895,0.5360125303268433
896,0.6611894369125366
897,0.5530703067779541
898,0.00020839707576669753
899,0.9987354874610901
900,0.8942195177078247
901,0.708522379398346
902,0.4561524987220764
903,0.9972224235534668
904,0.9902220964431763
905,0.20611853897571564
906,0.06708966195583344
907,0.8157079219818115
908,0.7126824855804443
909,0.8984408974647522
910,0.1833631992340088
911,0.0018165776273235679
912,0.6362594962120056
913,0.518669843673706
914,0.39703169465065
915,0.9690564274787903
916,0.48078301548957825
917,0.00020260718883946538
918,0.8482219576835632
919,0.019522711634635925
920,0.0002796193293761462
921,0.00014729279791936278
922,0.3684481382369995
923,0.736158013343811
924,0.505703866481781
925,0.00032740572351031005
926,0.0031591514125466347
927,0.5716285109519958
928,0.020274851471185684
929,0.022911731153726578
930,0.7215892672538757
931,0.506747305393219
932,0.08498082309961319
933,0.42742007970809937
934,0.9308194518089294
935,0.9916282892227173
936,0.7454742193222046
937,0.4841025769710541
938,0.00030564775806851685
939,0.13637696206569672
940,0.9986671209335327
941,0.5378786325454712
942,0.07279666513204575
943,0.3542148172855377
944,0.8242603540420532
945,0.743212103843689
946,0.7750954031944275
947,0.017193453386425972
948,0.0006564022041857243
949,0.9431732296943665
950,0.022516146302223206
951,0.000814516912214458
952,0.05330938473343849
953,0.9181827902793884
954,0.29764968156814575
955,0.9994292855262756
956,0.9784827828407288
957,0.48856452107429504
958,0.9991716146469116
959,0.24669937789440155
960,0.9355996251106262
961,0.6329156756401062
962,0.9154041409492493
963,0.9606918096542358
964,0.19882117211818695
965,0.174331396818161
966,0.5533730983734131
967,0.0017986925086006522
968,0.5003055930137634
969,0.986974835395813
970,0.9930591583251953
971,0.19496746361255646
972,0.09809590131044388
973,0.056811410933732986
974,0.8915531039237976
975,0.0004713383677881211
976,0.01886691339313984
977,0.647219717502594
978,0.27984583377838135
979,0.9788539409637451
980,0.9431781768798828
981,0.9639997482299805
982,0.6506729125976562
983,0.7337474822998047
984,0.8613249063491821
985,0.28718143701553345
986,0.005656739696860313
987,0.09920159727334976
988,0.20147757232189178
989,0.23139958083629608
990,0.005246640648692846
991,0.009784684516489506
992,0.9020200371742249
993,0.033085718750953674
994,0.4573749303817749
995,0.5106632709503174
996,0.5800918936729431
997,0.9773455858230591
998,0.4376506805419922
999,0.12817102670669556
1000,0.8466797471046448
1001,0.018420033156871796
1002,0.21667788922786713
1003,0.9941093921661377
1004,0.9988314509391785
1005,4.604481091519119e-06
1006,0.9734739661216736
1007,0.970556378364563
1008,0.08004696667194366
1009,0.9853996634483337
1010,0.42204058170318604
1011,0.00920464564114809
1012,0.962663471698761
1013,0.007012698799371719
1014,0.9992328882217407
1015,0.08611878007650375
1016,0.10225849598646164
1017,0.24079155921936035
1018,0.9890878200531006
1019,0.9935142993927002
1020,0.00019820386660285294
1021,0.3185656666755676
1022,0.09451870620250702
1023,0.07606911659240723
1024,0.1584247350692749
1025,0.038876619189977646
1026,0.5283560156822205
1027,0.08309105038642883
1028,0.11161863803863525
1029,0.0021260494831949472
1030,0.5641984343528748
1031,0.3605359196662903
1032,0.9309888482093811
1033,0.04939885064959526
1034,0.8948877453804016
1035,0.35822924971580505
1036,0.9613110423088074
1037,0.7152743935585022
1038,0.88795006275177
1039,0.03408486396074295
1040,0.9863860607147217
1041,0.1593855619430542
1042,0.6340184211730957
1043,0.0014538599643856287
1044,0.5730661153793335
1045,0.14173103868961334
1046,0.02652931772172451
1047,0.2066868245601654
1048,0.20408180356025696
1049,0.027109241113066673
1050,0.14436696469783783
1051,0.8747059106826782
1052,0.9773461818695068
1053,0.9839624762535095
1054,0.9809426069259644
1055,0.5691500306129456
1056,0.998302698135376
1057,0.9131030440330505
1058,0.6663802862167358
1059,0.7581590414047241
1060,0.02905518189072609
1061,0.0012090984964743257
1062,0.3437207341194153
1063,0.00010456003656145185
1064,0.842357873916626
1065,0.08234386146068573
1066,0.9758890867233276
1067,0.9980419874191284
1068,0.9125816822052002
1069,0.05018371716141701
1070,0.9200339317321777
1071,0.25497931241989136
1072,0.43798577785491943
1073,0.1765265315771103
1074,0.9687885046005249
1075,0.8752650022506714
1076,0.02355946972966194
1077,0.5852934122085571
1078,0.0801883414387703
1079,0.589918851852417
1080,0.9760362505912781
1081,0.5493286848068237
1082,0.884757399559021
1083,0.8936020731925964
1084,0.07871369272470474
1085,0.44284364581108093
1086,0.9908263087272644
1087,0.1880498081445694
1088,0.11895257234573364
1089,0.9987208247184753
1090,0.25565245747566223
1091,0.8117994070053101
1092,0.12929026782512665
1093,0.47912517189979553
1094,0.13098837435245514
1095,0.9609663486480713
1096,0.533623993396759
1097,0.0018516372656449676
1098,0.3406231999397278
1099,0.0040093641728162766
1100,0.9951838850975037
1101,0.6448940634727478
1102,0.0010748616186901927
1103,0.3803022801876068
1104,0.20807591080665588
1105,0.9151535630226135
1106,0.3359469771385193
1107,0.5261806845664978
1108,0.8682309985160828
1109,0.011516495607793331
1110,0.29258790612220764
1111,0.021094955503940582
1112,0.27922162413597107
1113,0.014255435205996037
1114,0.46959933638572693
1115,0.8758625984191895
1116,0.3428753614425659
1117,0.161101832985878
1118,9.389020851813257e-05
1119,0.0006284239352680743
1120,0.33292537927627563
1121,0.4356427490711212
1122,0.6974471807479858
1123,0.06653635203838348
1124,0.19019776582717896
1125,0.00867572333663702
1126,0.0010911640711128712
1127,0.0003328313759993762
1128,0.19739551842212677
1129,0.795132040977478
1130,0.9342151284217834
1131,0.5185176730155945
1132,0.09034088999032974
1133,0.08669845759868622
1134,0.7888008952140808
1135,0.015188835561275482
1136,0.9551329612731934
1137,0.290780246257782
1138,0.32441768050193787
1139,0.16320855915546417
1140,0.0012152483686804771
1141,0.006307134870439768
1142,0.10805712640285492
1143,0.0185234472155571
1144,0.9910650849342346
1145,0.979649543762207
1146,0.9139926433563232
1147,0.998488187789917
1148,0.008431969210505486
1149,0.9440734386444092
1150,0.11768685281276703
1151,0.7567823529243469
1152,0.017025481909513474
1153,0.02626008726656437
1154,0.9869764447212219
1155,0.46695759892463684
1156,0.1469053477048874
1157,0.846174955368042
1158,0.9990924596786499
1159,0.11686092615127563
1160,0.0014884688425809145
1161,0.8147764801979065
1162,0.2692858576774597
1163,0.27914971113204956
1164,0.18315227329730988
1165,0.27839621901512146
1166,0.6721734404563904
1167,0.710598886013031
1168,0.20998017489910126
1169,0.17394407093524933
1170,0.957645058631897
1171,0.13011455535888672
1172,0.7697914838790894
1173,0.5274912714958191
1174,0.8801398873329163
1175,0.9933778643608093
1176,0.02090434543788433
1177,0.05385246127843857
1178,0.43607479333877563
1179,0.9711189270019531
1180,0.5575178861618042
1181,0.3931758403778076
1182,0.9542140960693359
1183,0.7688100337982178
1184,0.8465940356254578
1185,0.013034727424383163
1186,0.9868484139442444
1187,0.19281671941280365
1188,0.31572607159614563
1189,0.2717933654785156
1190,0.2721693217754364
1191,0.9482234120368958
1192,0.09756670892238617
1193,0.04908454418182373
1194,0.5810999870300293
1195,0.8435382843017578
1196,0.7371313571929932
1197,0.9798509478569031
1198,0.7045465707778931
1199,0.0511670857667923
1200,0.9128723740577698
1201,0.3097184896469116
1202,8.229641389334574e-05
1203,0.4591233432292938
1204,0.45562899112701416
1205,0.7983341813087463
1206,0.15688835084438324
1207,0.6229792237281799
1208,0.0063137938268482685
1209,0.23737992346286774
1210,0.7191533446311951
1211,0.7812197804450989
1212,0.27633634209632874
1213,3.4939992474392056e-05
1214,0.401385098695755
1215,0.7948676347732544
1216,0.975471019744873
1217,0.9224449992179871
1218,0.13345645368099213
1219,0.13093996047973633
1220,0.006493875291198492
1221,0.06551612913608551
1222,0.4415513873100281
1223,0.940444827079773
1224,0.8025593757629395
1225,0.028034435585141182
1226,0.0003125481598544866
1227,0.1699461191892624
1228,0.04930461570620537
1229,0.09240579605102539
1230,0.015820857137441635
1231,0.9168293476104736
1232,0.8875126242637634
1233,0.00212839781306684
1234,0.1570812463760376
1235,0.382367879152298
1236,0.9167129397392273
1237,0.9971665740013123
1238,0.22333404421806335
1239,0.6883622407913208
1240,0.4598865807056427
1241,0.9784683585166931
1242,0.9616788029670715
1243,0.050153911113739014
1244,0.00013886250962968916
1245,0.2821933925151825
1246,0.00019176177738700062
1247,0.04256416857242584
